product_id,category_code,brand,price,total_events,views,carts,purchases,popularity_score
26011770,unknown,unknown,4.79,1,1,0,0,0.0
26011858,unknown,unknown,9.63,11,11,0,0,0.0029308323563883554
26011863,unknown,unknown,3.71,5,5,0,0,0.0011723329425553423
26011876,unknown,unknown,12.41,1,1,0,0,0.0
26011881,unknown,unknown,3.35,2,2,0,0,0.00029308323563883556
26011910,unknown,unknown,7.23,1,1,0,0,0.0
26011919,unknown,unknown,3.86,1,1,0,0,0.0
26012123,unknown,unknown,11.12,2,2,0,0,0.00029308323563883556
26012158,unknown,unknown,14.16,3,2,0,1,0.0017584994138330134
26012317,unknown,unknown,8.41,7,7,0,0,0.0017584994138330134
26012679,unknown,unknown,1.54,1,1,0,0,0.0
26012750,unknown,unknown,11.3,2,2,0,0,0.00029308323563883556
26012767,unknown,unknown,7.17,3,3,0,0,0.0005861664712776711
26012852,unknown,unknown,17.34,1,1,0,0,0.0
26012882,unknown,unknown,5.33,1,1,0,0,0.0
26012904,unknown,unknown,12.05,1,1,0,0,0.0
26012916,unknown,unknown,4.43,8,8,0,0,0.002051582649471849
26012917,unknown,unknown,12.05,2,2,0,0,0.00029308323563883556
26012957,unknown,unknown,4.12,3,3,0,0,0.0005861664712776711
26012971,unknown,unknown,12.48,1,1,0,0,0.0
26013388,unknown,unknown,7.92,10,9,0,1,0.0038100820633048624
26013601,unknown,unknown,9.4,1,1,0,0,0.0
26013643,unknown,unknown,5.12,1,1,0,0,0.0
26013650,unknown,unknown,5.78,1,1,0,0,0.0
26013659,unknown,unknown,11.18,5,5,0,0,0.0011723329425553423
26013686,unknown,unknown,4.63,5,5,0,0,0.0011723329425553423
26013688,unknown,unknown,9.78,3,2,0,1,0.0017584994138330134
26013689,unknown,unknown,21.63,2,2,0,0,0.00029308323563883556
26013693,unknown,unknown,9.27,1,1,0,0,0.0
26013701,unknown,unknown,16.38,1,1,0,0,0.0
26013710,unknown,unknown,40.16,4,4,0,0,0.0008792497069165067
26013711,unknown,unknown,10.56,4,4,0,0,0.0008792497069165067
26013714,unknown,unknown,24.45,11,10,0,1,0.004103165298943698
26013715,unknown,unknown,90.09,1,1,0,0,0.0
26013722,unknown,unknown,9.85,2,2,0,0,0.00029308323563883556
26013729,unknown,unknown,772.22,1,1,0,0,0.0
26013731,unknown,unknown,10.24,1,1,0,0,0.0
26013738,unknown,unknown,25.4,1,1,0,0,0.0
26013741,unknown,unknown,11.33,2,2,0,0,0.00029308323563883556
26013743,unknown,unknown,10.56,5,4,0,1,0.0023446658851106845
26013754,unknown,unknown,13.65,1,1,0,0,0.0
26013762,unknown,unknown,17.07,2,2,0,0,0.00029308323563883556
26013766,unknown,unknown,11.84,3,2,0,1,0.0017584994138330134
26013770,unknown,unknown,10.3,3,2,0,1,0.0017584994138330134
26013774,unknown,unknown,13.39,3,3,0,0,0.0005861664712776711
26013782,unknown,unknown,14.78,1,1,0,0,0.0
26013787,unknown,unknown,14.16,1,1,0,0,0.0
26013792,unknown,unknown,23.17,1,1,0,0,0.0
26013811,unknown,unknown,7.36,1,1,0,0,0.0
26013858,unknown,unknown,7.18,1,1,0,0,0.0
26013860,unknown,machaon,19.25,1,1,0,0,0.0
26013901,unknown,unknown,4.09,1,1,0,0,0.0
26013986,unknown,unknown,12.23,1,1,0,0,0.0
26013992,unknown,machaon,18.02,1,1,0,0,0.0
26014140,unknown,unknown,17.37,1,1,0,0,0.0
26014449,unknown,unknown,9.65,1,1,0,0,0.0
26014497,unknown,unknown,4.41,3,3,0,0,0.0005861664712776711
26014565,unknown,machaon,10.27,1,1,0,0,0.0
26014602,unknown,machaon,4.29,4,4,0,0,0.0008792497069165067
26014637,unknown,unknown,3.98,1,1,0,0,0.0
26014652,unknown,unknown,11.2,2,1,0,1,0.0014654161781941777
26014830,unknown,unknown,3.98,1,1,0,0,0.0
26014895,unknown,unknown,6.78,3,3,0,0,0.0005861664712776711
26014929,unknown,unknown,14.44,1,1,0,0,0.0
26014942,unknown,unknown,6.92,1,1,0,0,0.0
26014946,unknown,unknown,5.07,1,1,0,0,0.0
26014959,unknown,unknown,5.42,15,15,0,0,0.004103165298943698
26014963,unknown,unknown,17.76,1,1,0,0,0.0
26014977,unknown,unknown,3.89,1,1,0,0,0.0
26015016,unknown,unknown,5.46,1,1,0,0,0.0
26015063,unknown,unknown,5.49,2,2,0,0,0.00029308323563883556
26015068,unknown,unknown,9.05,1,1,0,0,0.0
26015069,unknown,unknown,6.29,2,2,0,0,0.00029308323563883556
26015111,unknown,unknown,6.78,2,2,0,0,0.00029308323563883556
26015262,unknown,unknown,4.97,1,1,0,0,0.0
26015318,unknown,unknown,4.2,3,3,0,0,0.0005861664712776711
26015329,unknown,unknown,5.53,3,2,0,1,0.0017584994138330134
26015387,unknown,unknown,4.63,2,2,0,0,0.00029308323563883556
26015446,unknown,unknown,4.93,1,1,0,0,0.0
26015513,unknown,unknown,4.09,1,1,0,0,0.0
26015545,unknown,unknown,8.47,2,2,0,0,0.00029308323563883556
26015549,unknown,unknown,5.87,1,1,0,0,0.0
26015605,unknown,unknown,10.31,3,3,0,0,0.0005861664712776711
26015644,unknown,unknown,9.05,1,1,0,0,0.0
26015745,unknown,unknown,10.23,1,1,0,0,0.0
26015846,unknown,unknown,7.96,1,1,0,0,0.0
26015847,unknown,unknown,7.7,1,1,0,0,0.0
26015872,unknown,unknown,20.37,2,2,0,0,0.00029308323563883556
26015977,unknown,unknown,7.36,2,2,0,0,0.00029308323563883556
26016007,unknown,unknown,7.14,2,2,0,0,0.00029308323563883556
26016042,unknown,unknown,15.02,3,2,0,1,0.0017584994138330134
26016045,unknown,unknown,11.88,1,1,0,0,0.0
26016241,unknown,unknown,28.31,5,5,0,0,0.0011723329425553423
26016403,unknown,unknown,14.64,2,2,0,0,0.00029308323563883556
26016450,unknown,unknown,10.99,1,1,0,0,0.0
26016576,unknown,unknown,14.52,1,1,0,0,0.0
26016591,unknown,unknown,9.97,2,2,0,0,0.00029308323563883556
26016594,unknown,unknown,9.03,21,21,0,0,0.005861664712776711
26016601,unknown,unknown,11.43,1,1,0,0,0.0
26016672,unknown,unknown,11.13,2,2,0,0,0.00029308323563883556
26016675,unknown,unknown,8.55,32,32,0,0,0.009085580304803902
26016676,unknown,unknown,11.89,6,6,0,0,0.0014654161781941777
26016685,unknown,unknown,8.01,1,1,0,0,0.0
26016698,unknown,unknown,18.11,1,1,0,0,0.0
26016756,unknown,unknown,4.3,1,1,0,0,0.0
26016789,unknown,unknown,20.57,2,2,0,0,0.00029308323563883556
26016833,unknown,unknown,20.59,1,1,0,0,0.0
26016879,unknown,unknown,66.21,1,1,0,0,0.0
26017037,unknown,unknown,5.56,1,1,0,0,0.0
26017086,unknown,clever,4.07,1,1,0,0,0.0
26017094,unknown,clever,6.69,1,1,0,0,0.0
26017275,unknown,unknown,13.9,1,1,0,0,0.0
26017283,unknown,unknown,3.09,1,1,0,0,0.0
26017329,unknown,unknown,15.42,2,2,0,0,0.00029308323563883556
26017521,unknown,unknown,16.2,1,1,0,0,0.0
26017668,unknown,unknown,6.95,2,2,0,0,0.00029308323563883556
26017792,unknown,unknown,6.58,2,2,0,0,0.00029308323563883556
26017875,unknown,unknown,11.49,1,1,0,0,0.0
26017889,unknown,unknown,4.9,1,1,0,0,0.0
26017892,unknown,unknown,21.2,2,2,0,0,0.00029308323563883556
26017895,unknown,unknown,4.09,1,1,0,0,0.0
26017906,unknown,unknown,8.75,1,1,0,0,0.0
26017909,unknown,unknown,7.21,1,1,0,0,0.0
26017924,unknown,unknown,18.02,1,1,0,0,0.0
26017936,unknown,unknown,16.99,2,2,0,0,0.00029308323563883556
26017942,unknown,unknown,13.55,2,2,0,0,0.00029308323563883556
26018040,unknown,unknown,9.05,1,1,0,0,0.0
26018058,unknown,unknown,6.06,2,2,0,0,0.00029308323563883556
26018137,unknown,unknown,9.05,1,1,0,0,0.0
26018219,unknown,unknown,11.81,8,8,0,0,0.002051582649471849
26018287,unknown,unknown,14.8,1,1,0,0,0.0
26018359,unknown,unknown,16.71,4,4,0,0,0.0008792497069165067
26018367,unknown,unknown,4.5,2,2,0,0,0.00029308323563883556
26018384,unknown,unknown,20.44,6,6,0,0,0.0014654161781941777
26018386,unknown,unknown,7.39,1,1,0,0,0.0
26018459,unknown,machaon,15.84,1,1,0,0,0.0
26018541,unknown,unknown,10.76,6,6,0,0,0.0014654161781941777
26018573,unknown,unknown,6.9,8,8,0,0,0.002051582649471849
26018628,unknown,unknown,8.96,1,1,0,0,0.0
26018750,unknown,unknown,7.09,1,1,0,0,0.0
26018772,unknown,machaon,5.87,1,1,0,0,0.0
26018907,unknown,unknown,12.65,1,1,0,0,0.0
26018908,unknown,unknown,4.43,2,2,0,0,0.00029308323563883556
26018952,unknown,unknown,6.06,2,2,0,0,0.00029308323563883556
26018960,unknown,unknown,4.09,1,1,0,0,0.0
26018993,unknown,unknown,8.88,1,1,0,0,0.0
26019007,unknown,unknown,6.06,1,1,0,0,0.0
26019051,unknown,machaon,9.88,1,1,0,0,0.0
26019073,unknown,unknown,4.2,1,1,0,0,0.0
26019082,unknown,unknown,5.4,1,1,0,0,0.0
26019109,unknown,unknown,4.12,1,1,0,0,0.0
26019151,unknown,unknown,9.05,2,2,0,0,0.00029308323563883556
26019217,unknown,unknown,7.68,2,2,0,0,0.00029308323563883556
26019256,unknown,unknown,14.16,1,1,0,0,0.0
26019268,unknown,unknown,5.78,1,1,0,0,0.0
26019279,unknown,unknown,8.28,1,1,0,0,0.0
26019477,unknown,unknown,9.73,1,1,0,0,0.0
26020134,unknown,unknown,5.78,1,1,0,0,0.0
26020336,unknown,unknown,39.64,1,1,0,0,0.0
26020372,unknown,machaon,20.37,1,1,0,0,0.0
26020406,unknown,unknown,8.96,1,1,0,0,0.0
26020512,unknown,unknown,5.56,1,1,0,0,0.0
26020521,unknown,unknown,6.1,1,1,0,0,0.0
26020579,unknown,unknown,7.83,1,1,0,0,0.0
26020671,unknown,unknown,6.82,1,1,0,0,0.0
26020680,unknown,unknown,13.26,2,2,0,0,0.00029308323563883556
26020745,unknown,unknown,9.22,2,2,0,0,0.00029308323563883556
26020751,unknown,unknown,9.81,4,3,0,1,0.002051582649471849
26020806,unknown,unknown,28.78,1,1,0,0,0.0
26020858,unknown,unknown,10.46,1,1,0,0,0.0
26021065,unknown,unknown,9.04,9,9,0,0,0.0023446658851106845
26021079,unknown,unknown,8.46,1,1,0,0,0.0
26021090,unknown,unknown,4.43,1,1,0,0,0.0
26021144,unknown,unknown,6.01,1,1,0,0,0.0
26021257,unknown,garage,15.74,1,1,0,0,0.0
26021262,unknown,unknown,5.83,6,5,0,1,0.00263774912074952
26021265,unknown,unknown,11.65,1,1,0,0,0.0
26021323,unknown,unknown,10.79,1,1,0,0,0.0
26021325,unknown,unknown,10.79,1,1,0,0,0.0
26021336,unknown,unknown,5.25,1,1,0,0,0.0
26021407,unknown,unknown,6.64,1,1,0,0,0.0
26021470,unknown,unknown,4.97,1,1,0,0,0.0
26021720,unknown,unknown,11.89,1,1,0,0,0.0
26021824,unknown,unknown,15.84,1,1,0,0,0.0
26021912,unknown,unknown,6.1,1,1,0,0,0.0
26021985,unknown,unknown,22.54,1,1,0,0,0.0
26022038,unknown,unknown,6.82,2,2,0,0,0.00029308323563883556
26022069,unknown,unknown,5.53,2,2,0,0,0.00029308323563883556
26022142,unknown,unknown,5.83,2,2,0,0,0.00029308323563883556
26022173,unknown,unknown,4.34,1,1,0,0,0.0
26022205,unknown,unknown,35.3,1,1,0,0,0.0
26022233,unknown,unknown,8.28,1,1,0,0,0.0
26022262,unknown,unknown,3.44,3,3,0,0,0.0005861664712776711
26022334,unknown,unknown,7.83,1,1,0,0,0.0
26022342,unknown,unknown,12.43,1,1,0,0,0.0
26022362,unknown,unknown,4.93,2,2,0,0,0.00029308323563883556
26022424,unknown,unknown,4.97,1,1,0,0,0.0
26022508,unknown,unknown,7.8,1,1,0,0,0.0
26022536,unknown,unknown,6.31,1,1,0,0,0.0
26022542,unknown,unknown,50.81,1,1,0,0,0.0
26022617,unknown,unknown,9.5,2,2,0,0,0.00029308323563883556
26022703,unknown,unknown,9.41,1,1,0,0,0.0
26022722,unknown,unknown,5.19,1,1,0,0,0.0
26022807,unknown,unknown,5.65,3,3,0,0,0.0005861664712776711
26022936,unknown,unknown,14.84,1,1,0,0,0.0
26022994,unknown,unknown,3.96,7,7,0,0,0.0017584994138330134
26023044,unknown,unknown,6.24,1,1,0,0,0.0
26023065,unknown,unknown,7.98,1,1,0,0,0.0
26023124,unknown,unknown,15.14,1,1,0,0,0.0
26023204,unknown,unknown,6.55,1,1,0,0,0.0
26023244,unknown,unknown,8.49,1,1,0,0,0.0
26023246,unknown,abk,11.56,1,1,0,0,0.0
26023262,unknown,unknown,27.08,2,2,0,0,0.00029308323563883556
26023359,unknown,unknown,3.96,1,1,0,0,0.0
26023399,unknown,unknown,13.58,2,2,0,0,0.00029308323563883556
26023468,unknown,hachette,15.84,1,1,0,0,0.0
26023500,unknown,unknown,11.31,1,1,0,0,0.0
26023549,unknown,unknown,15.84,1,1,0,0,0.0
26023582,unknown,unknown,6.1,2,2,0,0,0.00029308323563883556
26023591,unknown,unknown,24.92,1,1,0,0,0.0
26023621,unknown,unknown,7.92,1,1,0,0,0.0
26023674,unknown,unknown,5.87,1,1,0,0,0.0
26023704,unknown,unknown,10.53,1,1,0,0,0.0
26023708,unknown,unknown,6.33,5,4,0,1,0.0023446658851106845
26023718,unknown,unknown,9.05,6,6,0,0,0.0014654161781941777
26023734,unknown,unknown,6.09,2,2,0,0,0.00029308323563883556
26023842,unknown,unknown,12.84,3,3,0,0,0.0005861664712776711
26023843,unknown,unknown,8.73,1,1,0,0,0.0
26023853,unknown,unknown,6.01,1,1,0,0,0.0
26023858,unknown,unknown,6.46,1,1,0,0,0.0
26023870,unknown,unknown,0.0,2,2,0,0,0.00029308323563883556
26023879,unknown,unknown,4.52,2,2,0,0,0.00029308323563883556
26023887,unknown,unknown,5.65,1,1,0,0,0.0
26023900,unknown,unknown,18.47,2,2,0,0,0.00029308323563883556
26024051,unknown,unknown,9.05,2,2,0,0,0.00029308323563883556
26024058,unknown,unknown,6.89,4,4,0,0,0.0008792497069165067
26024070,unknown,unknown,4.52,3,3,0,0,0.0005861664712776711
26024078,unknown,unknown,5.65,1,1,0,0,0.0
26024176,unknown,unknown,6.44,6,6,0,0,0.0014654161781941777
26024197,unknown,unknown,11.31,1,1,0,0,0.0
26024226,unknown,unknown,14.03,4,4,0,0,0.0008792497069165067
26024233,unknown,unknown,6.46,9,9,0,0,0.0023446658851106845
26024249,unknown,unknown,4.96,1,1,0,0,0.0
26024287,unknown,unknown,14.93,2,2,0,0,0.00029308323563883556
26024290,unknown,unknown,14.84,1,1,0,0,0.0
26024390,unknown,unknown,11.22,1,1,0,0,0.0
26024455,unknown,unknown,12.57,2,2,0,0,0.00029308323563883556
26024458,unknown,unknown,5.64,1,1,0,0,0.0
26024471,unknown,unknown,5.78,1,1,0,0,0.0
26024632,unknown,unknown,18.02,1,1,0,0,0.0
26024642,unknown,unknown,18.02,1,1,0,0,0.0
26024682,unknown,unknown,3.96,3,3,0,0,0.0005861664712776711
26024740,unknown,unknown,7.22,1,1,0,0,0.0
26024767,unknown,unknown,12.36,1,1,0,0,0.0
26024795,unknown,blackberry,10.3,1,1,0,0,0.0
26024829,unknown,unknown,11.22,1,1,0,0,0.0
26024902,unknown,unknown,7.36,1,1,0,0,0.0
26024958,unknown,unknown,12.84,1,1,0,0,0.0
26025360,unknown,unknown,3.06,1,1,0,0,0.0
26025385,unknown,unknown,3.06,2,2,0,0,0.00029308323563883556
26025387,unknown,unknown,3.06,1,1,0,0,0.0
26025424,unknown,unknown,0.85,1,1,0,0,0.0
26025515,unknown,unknown,3.31,5,5,0,0,0.0011723329425553423
26025526,unknown,unknown,8.62,3,3,0,0,0.0005861664712776711
26025532,unknown,unknown,2.71,3,3,0,0,0.0005861664712776711
26025592,unknown,unknown,0.83,2,2,0,0,0.00029308323563883556
26025642,unknown,unknown,1.9,1,1,0,0,0.0
26025655,unknown,unknown,1.97,2,2,0,0,0.00029308323563883556
26025677,unknown,unknown,0.94,2,2,0,0,0.00029308323563883556
26025753,unknown,unknown,2.45,1,1,0,0,0.0
26025820,unknown,unknown,2.45,2,1,0,1,0.0014654161781941777
26025846,unknown,unknown,1.9,2,2,0,0,0.00029308323563883556
26025869,unknown,unknown,3.76,1,1,0,0,0.0
26025879,unknown,unknown,0.79,4,3,0,1,0.002051582649471849
26025987,unknown,unknown,1.69,2,2,0,0,0.00029308323563883556
26026076,unknown,unknown,3.48,3,3,0,0,0.0005861664712776711
26026086,unknown,unknown,2.14,2,2,0,0,0.00029308323563883556
26026211,unknown,unknown,6.09,1,1,0,0,0.0
26026225,unknown,unknown,4.5,1,1,0,0,0.0
26026344,unknown,unknown,4.14,7,7,0,0,0.0017584994138330134
26026374,unknown,unknown,4.96,1,1,0,0,0.0
26026567,unknown,unknown,4.52,1,1,0,0,0.0
26026585,unknown,unknown,12.45,1,1,0,0,0.0
26026600,unknown,unknown,4.43,2,2,0,0,0.00029308323563883556
26026666,unknown,unknown,6.3,2,2,0,0,0.00029308323563883556
26026709,unknown,unknown,5.78,1,1,0,0,0.0
26026776,unknown,unknown,9.63,1,1,0,0,0.0
26026787,unknown,unknown,7.83,1,1,0,0,0.0
26026847,unknown,unknown,4.16,1,1,0,0,0.0
26026924,unknown,unknown,8.73,3,3,0,0,0.0005861664712776711
26026951,unknown,unknown,6.01,1,1,0,0,0.0
26026982,unknown,unknown,7.36,2,2,0,0,0.00029308323563883556
26027014,unknown,unknown,7.23,3,3,0,0,0.0005861664712776711
26027040,unknown,unknown,17.88,1,1,0,0,0.0
26027151,unknown,unknown,9.01,5,4,0,1,0.0023446658851106845
26027205,unknown,unknown,6.33,1,1,0,0,0.0
26027212,unknown,unknown,6.78,1,1,0,0,0.0
26027216,unknown,unknown,6.78,2,2,0,0,0.00029308323563883556
26027233,unknown,unknown,4.2,1,1,0,0,0.0
26027261,unknown,unknown,11.58,5,5,0,0,0.0011723329425553423
26027297,unknown,unknown,14.84,1,1,0,0,0.0
26027346,unknown,unknown,9.86,1,1,0,0,0.0
26027371,unknown,unknown,18.11,1,1,0,0,0.0
26027377,unknown,unknown,9.95,1,1,0,0,0.0
26027420,unknown,unknown,6.33,1,1,0,0,0.0
26027466,unknown,unknown,5.65,1,1,0,0,0.0
26100001,unknown,sulu,25.74,7,7,0,0,0.0017584994138330134
26100002,unknown,sulu,51.48,2,2,0,0,0.00029308323563883556
26100003,unknown,sulu,77.22,5,5,0,0,0.0011723329425553423
26100004,unknown,sulu,128.7,5,5,0,0,0.0011723329425553423
26100006,unknown,unknown,12.87,3,3,0,0,0.0005861664712776711
26100009,unknown,unknown,51.48,3,3,0,0,0.0005861664712776711
26200014,unknown,vega,20.59,6,6,0,0,0.0014654161781941777
26200018,unknown,vega,19.31,2,2,0,0,0.00029308323563883556
26200020,unknown,vega,24.45,10,10,0,0,0.00263774912074952
26200021,unknown,vega,43.76,1,1,0,0,0.0
26200027,unknown,unknown,199.75,1,1,0,0,0.0
26200029,unknown,unknown,173.23,1,1,0,0,0.0
26200030,unknown,unknown,148.52,1,1,0,0,0.0
26200033,unknown,unknown,136.17,1,1,0,0,0.0
26200034,unknown,unknown,121.75,8,8,0,0,0.002051582649471849
26200035,unknown,unknown,184.56,1,1,0,0,0.0
26200038,unknown,unknown,118.66,2,2,0,0,0.00029308323563883556
26200040,unknown,unknown,107.6,1,1,0,0,0.0
26200045,unknown,unknown,118.41,1,1,0,0,0.0
26200046,unknown,unknown,131.02,1,1,0,0,0.0
26200047,unknown,unknown,178.13,2,2,0,0,0.00029308323563883556
26200049,unknown,unknown,87.78,4,4,0,0,0.0008792497069165067
26200050,unknown,unknown,133.34,1,1,0,0,0.0
26200052,unknown,unknown,98.33,5,5,0,0,0.0011723329425553423
26200055,unknown,unknown,108.63,9,8,0,1,0.0035169988276660268
26200057,unknown,unknown,106.82,1,1,0,0,0.0
26200061,unknown,unknown,155.22,9,9,0,0,0.0023446658851106845
26200073,unknown,unknown,173.75,3,3,0,0,0.0005861664712776711
26200076,unknown,unknown,160.11,1,1,0,0,0.0
26200081,unknown,unknown,249.68,3,3,0,0,0.0005861664712776711
26200087,unknown,unknown,214.42,5,5,0,0,0.0011723329425553423
26200088,unknown,unknown,124.33,1,1,0,0,0.0
26200094,unknown,unknown,189.71,8,7,0,1,0.003223915592027191
26200096,unknown,unknown,163.71,2,2,0,0,0.00029308323563883556
26200132,unknown,unknown,265.64,1,1,0,0,0.0
26200133,unknown,unknown,256.38,1,1,0,0,0.0
26200134,unknown,unknown,183.02,9,9,0,0,0.0023446658851106845
26200135,unknown,unknown,152.64,4,3,0,1,0.002051582649471849
26200138,unknown,unknown,152.9,2,2,0,0,0.00029308323563883556
26200139,unknown,unknown,232.18,1,1,0,0,0.0
26200140,unknown,unknown,238.87,12,11,0,1,0.004396248534582533
26200141,unknown,unknown,176.32,1,1,0,0,0.0
26200143,unknown,unknown,153.93,33,33,0,0,0.009378663540442738
26200149,unknown,unknown,171.43,5,5,0,0,0.0011723329425553423
26200150,unknown,unknown,153.67,22,21,0,1,0.007327080890970889
26200152,unknown,unknown,144.66,6,6,0,0,0.0014654161781941777
26200153,unknown,unknown,150.07,2,2,0,0,0.00029308323563883556
26200159,unknown,unknown,195.63,3,3,0,0,0.0005861664712776711
26200160,unknown,unknown,155.47,4,4,0,0,0.0008792497069165067
26200162,unknown,unknown,178.64,5,5,0,0,0.0011723329425553423
26200163,unknown,unknown,179.93,2,2,0,0,0.00029308323563883556
26200165,unknown,lucente,225.75,3,3,0,0,0.0005861664712776711
26200166,unknown,lucente,240.68,3,3,0,0,0.0005861664712776711
26200168,unknown,unknown,157.53,1,1,0,0,0.0
26200169,unknown,unknown,159.85,1,1,0,0,0.0
26200205,unknown,unknown,193.06,1,1,0,0,0.0
26200207,unknown,unknown,190.74,4,4,0,0,0.0008792497069165067
26200210,unknown,unknown,98.84,24,23,0,1,0.00791324736224856
26200211,unknown,unknown,277.74,38,38,0,0,0.010844079718636915
26200212,unknown,unknown,164.74,5,5,0,0,0.0011723329425553423
26200213,unknown,lucente,237.07,1,1,0,0,0.0
26200214,unknown,unknown,158.82,4,4,0,0,0.0008792497069165067
26200221,unknown,unknown,151.93,3,3,0,0,0.0005861664712776711
26200296,unknown,unknown,155.99,1,1,0,0,0.0
26200298,unknown,unknown,158.82,1,1,0,0,0.0
26200308,unknown,sokolov,121.75,1,1,0,0,0.0
26200311,unknown,sokolov,123.56,1,1,0,0,0.0
26200337,unknown,unknown,162.68,1,1,0,0,0.0
26200345,unknown,unknown,136.17,4,4,0,0,0.0008792497069165067
26200347,unknown,unknown,139.51,2,2,0,0,0.00029308323563883556
26200360,unknown,unknown,357.82,1,1,0,0,0.0
26200395,unknown,unknown,537.21,14,14,0,0,0.0038100820633048624
26200403,unknown,unknown,473.89,1,1,0,0,0.0
26200413,unknown,unknown,413.91,10,10,0,0,0.00263774912074952
26200414,unknown,unknown,413.91,3,3,0,0,0.0005861664712776711
26200416,unknown,unknown,420.35,2,2,0,0,0.00029308323563883556
26200439,unknown,sokolov,72.2,1,1,0,0,0.0
26200468,unknown,unknown,221.88,11,11,0,0,0.0029308323563883554
26200507,unknown,unknown,99.87,1,1,0,0,0.0
26200512,unknown,unknown,88.55,2,2,0,0,0.00029308323563883556
26200517,unknown,unknown,201.55,4,4,0,0,0.0008792497069165067
26200523,unknown,unknown,123.81,4,4,0,0,0.0008792497069165067
26200536,unknown,unknown,197.43,4,4,0,0,0.0008792497069165067
26200548,unknown,unknown,101.93,2,2,0,0,0.00029308323563883556
26200560,unknown,unknown,109.66,3,3,0,0,0.0005861664712776711
26200567,unknown,unknown,133.59,1,1,0,0,0.0
26200570,unknown,unknown,130.25,3,3,0,0,0.0005861664712776711
26200580,unknown,lucente,226.78,23,23,0,0,0.006447831184054382
26200583,unknown,unknown,292.41,2,2,0,0,0.00029308323563883556
26200585,unknown,unknown,289.84,1,1,0,0,0.0
26200589,unknown,unknown,216.22,4,4,0,0,0.0008792497069165067
26200591,unknown,unknown,203.35,78,76,0,2,0.024912075029301022
26200594,unknown,unknown,226.78,20,19,0,1,0.0067409144196932174
26200610,unknown,unknown,153.67,5,5,0,0,0.0011723329425553423
26200611,unknown,unknown,153.41,18,17,0,1,0.006154747948415547
26200617,unknown,unknown,165.51,3,3,0,0,0.0005861664712776711
26200619,unknown,unknown,173.49,44,44,0,0,0.012602579132469928
26200628,unknown,unknown,159.59,1,1,0,0,0.0
26200645,unknown,unknown,187.65,5,5,0,0,0.0011723329425553423
26200670,unknown,unknown,143.89,13,13,0,0,0.0035169988276660268
26200677,unknown,unknown,150.58,1,1,0,0,0.0
26200678,unknown,unknown,153.67,3,3,0,0,0.0005861664712776711
26200686,unknown,unknown,159.08,1,1,0,0,0.0
26200711,unknown,unknown,187.65,2,2,0,0,0.00029308323563883556
26200713,unknown,unknown,189.45,3,3,0,0,0.0005861664712776711
26200717,unknown,unknown,87.78,1,1,0,0,0.0
26200762,unknown,trollbeads,87.0,1,1,0,0,0.0
26200782,unknown,sokolov,7.85,2,2,0,0,0.00029308323563883556
26200803,unknown,teosa,23.42,1,1,0,0,0.0
26200834,unknown,teosa,19.18,1,1,0,0,0.0
26200845,unknown,teosa,33.33,1,1,0,0,0.0
26200894,unknown,sokolov,17.5,1,1,0,0,0.0
26200918,unknown,teosa,49.94,1,1,0,0,0.0
26200919,unknown,teosa,46.98,1,1,0,0,0.0
26200963,unknown,lucente,197.17,1,1,0,0,0.0
26200965,unknown,lucente,161.39,4,4,0,0,0.0008792497069165067
26200970,unknown,lucente,121.24,6,6,0,0,0.0014654161781941777
26200971,unknown,lucente,124.58,5,5,0,0,0.0011723329425553423
26200979,unknown,lucente,204.64,2,2,0,0,0.00029308323563883556
26200999,unknown,lucente,106.05,29,28,0,1,0.009378663540442738
26201000,unknown,lucente,106.31,32,32,0,0,0.009085580304803902
26201001,unknown,lucente,105.28,10,10,0,0,0.00263774912074952
26201098,unknown,lucente,106.82,1,1,0,0,0.0
26201099,unknown,lucente,109.14,1,1,0,0,0.0
26201130,unknown,lucente,118.66,4,4,0,0,0.0008792497069165067
26201144,unknown,lucente,222.91,1,1,0,0,0.0
26201146,unknown,lucente,206.18,1,1,0,0,0.0
26201166,unknown,lucente,74.13,1,1,0,0,0.0
26201167,unknown,lucente,73.1,2,2,0,0,0.00029308323563883556
26201190,unknown,lucente,80.31,10,10,0,0,0.00263774912074952
26201191,unknown,lucente,90.61,62,60,0,2,0.020222743259079655
26201215,unknown,lucente,100.9,8,8,0,0,0.002051582649471849
26201216,unknown,lucente,90.61,16,16,0,0,0.004396248534582533
26201228,unknown,lucente,115.32,1,1,0,0,0.0
26201241,unknown,lucente,155.99,1,1,0,0,0.0
26201243,unknown,lucente,158.05,1,1,0,0,0.0
26201253,unknown,lucente,121.5,27,25,0,2,0.009964830011720409
26201254,unknown,lucente,119.95,14,14,0,0,0.0038100820633048624
26201289,unknown,unknown,717.11,1,1,0,0,0.0
26201295,unknown,lucente,106.05,3,3,0,0,0.0005861664712776711
26201298,unknown,lucente,112.23,1,1,0,0,0.0
26201321,unknown,unknown,421.62,1,1,0,0,0.0
26201333,unknown,unknown,245.64,1,1,0,0,0.0
26201450,unknown,sokolov,46.2,1,1,0,0,0.0
26201470,unknown,unknown,1026.12,3,3,0,0,0.0005861664712776711
26201559,unknown,teosa,28.19,1,1,0,0,0.0
26201610,unknown,unknown,186.22,20,20,0,0,0.005568581477137876
26201615,unknown,unknown,157.02,3,3,0,0,0.0005861664712776711
